name,gene,baseMean,baseMeanA,baseMeanB,foldChange,log2FoldChange,PValue,PAdj,FDR,falsePos,Sample3,Sample2,Sample1,Sample6,Sample5,Sample4
gene-SAUSA300_RS01630,gene-SAUSA300_RS01630,96,20.7,75.3,3.605,1.9,3.5e-06,4.1e-03,0,0,17,14,31,67,95,64
gene-SAUSA300_RS02280,gene-SAUSA300_RS02280,147.3,41,106.3,2.588,1.4,3.6e-06,4.2e-03,0,0,36,40,47,100,113,106
gene-SAUSA300_RS12125,gene-SAUSA300_RS12125,124,94,30,0.315,-1.7,3.6e-06,4.2e-03,0,0,67,99,116,33,39,18
gene-SAUSA300_RS14175,gene-SAUSA300_RS14175,134,99.3,34.7,0.349,-1.5,3.7e-06,4.2e-03,0,0,79,109,110,26,31,47
gene-SAUSA300_RS02040,gene-SAUSA300_RS02040,66.3,52.3,14,0.27,-1.9,3.9e-06,4.5e-03,0,0,55,60,42,14,15,13
gene-SAUSA300_RS10475,gene-SAUSA300_RS10475,30.3,3,27.3,8.242,3,4.3e-06,5.0e-03,0,0,2,5,2,30,27,25
gene-SAUSA300_RS07915,gene-SAUSA300_RS07915,197.3,59.3,138,2.333,1.2,4.6e-06,5.3e-03,0,0,68,49,61,134,141,139
gene-SAUSA300_RS10340,gene-SAUSA300_RS10340,34.7,30.7,4,0.136,-2.9,4.6e-06,5.3e-03,0,0,34,20,38,5,2,5
gene-SAUSA300_RS05885,gene-SAUSA300_RS05885,110,26.7,83.3,3.111,1.6,4.6e-06,5.3e-03,0,0,24,20,36,93,65,92
gene-SAUSA300_RS12160,gene-SAUSA300_RS12160,78.3,17.3,61,3.548,1.8,4.8e-06,5.5e-03,0,0,17,18,17,65,47,71
gene-SAUSA300_RS09090,gene-SAUSA300_RS09090,163.7,118,45.7,0.389,-1.4,5.0e-06,5.8e-03,0,0,114,143,97,34,55,48
gene-SAUSA300_RS10470,gene-SAUSA300_RS10470,37,4,33,8.097,3,5.2e-06,6.0e-03,0,0,7,5,0,35,27,37
gene-SAUSA300_RS02870,gene-SAUSA300_RS02870,62.3,49.3,13,0.257,-2,5.3e-06,6.1e-03,0,0,48,56,44,9,18,12
gene-SAUSA300_RS12085,gene-SAUSA300_RS12085,63.3,50.7,12.7,0.256,-2,6.3e-06,7.2e-03,0,0,59,41,52,19,11,8
gene-SAUSA300_RS04400,gene-SAUSA300_RS04400,3083.3,1090.7,1992.7,1.827,0.9,6.5e-06,7.5e-03,0,0,918,1229,1125,2269,2209,1500
gene-SAUSA300_RS05110,gene-SAUSA300_RS05110,151.7,109,42.7,0.391,-1.4,6.7e-06,7.7e-03,0,0,92,121,114,56,34,38
gene-SAUSA300_RS08360,gene-SAUSA300_RS08360,2089.7,761.3,1328.3,1.745,0.8,6.9e-06,7.9e-03,0,0,823,646,815,1196,1282,1507
gene-SAUSA300_RS13080,gene-SAUSA300_RS13080,22.3,21,1.3,0.061,-4,7.0e-06,8.0e-03,0,0,15,14,34,0,2,2
gene-SAUSA300_RS11570,gene-SAUSA300_RS11570,147.7,106.7,41,0.385,-1.4,7.1e-06,8.1e-03,0,0,92,90,138,48,41,34
gene-SAUSA300_RS11155,gene-SAUSA300_RS11155,310.3,98.7,211.7,2.147,1.1,7.2e-06,8.2e-03,0,0,85,92,119,228,240,167
gene-SAUSA300_RS12045,gene-SAUSA300_RS12045,569,367.7,201.3,0.548,-0.9,7.3e-06,8.3e-03,0,0,358,398,347,216,196,192
gene-SAUSA300_RS07060,gene-SAUSA300_RS07060,517,177.3,339.7,1.915,0.9,7.4e-06,8.4e-03,1e-04,0,210,148,174,332,314,373
gene-SAUSA300_RS05790,gene-SAUSA300_RS05790,199.7,151,48.7,0.323,-1.6,7.5e-06,8.6e-03,1e-04,0,90,203,160,72,51,23
gene-SAUSA300_RS14105,gene-SAUSA300_RS14105,2045.7,1286.3,759.3,0.59,-0.8,7.8e-06,8.8e-03,1e-04,0,1194,1231,1434,737,823,718
gene-SAUSA300_RS03650,gene-SAUSA300_RS03650,77,15.7,61.3,4.016,2,7.8e-06,8.9e-03,1e-04,0,27,5,15,58,69,57
gene-SAUSA300_RS08050,gene-SAUSA300_RS08050,113.7,28.7,85,2.908,1.5,8.3e-06,9.4e-03,1e-04,0,19,36,31,95,92,68
gene-SAUSA300_RS01770,gene-SAUSA300_RS01770,73.7,58.3,15.3,0.267,-1.9,8.4e-06,9.5e-03,1e-04,0,85,44,46,10,18,18
gene-SAUSA300_RS11160,gene-SAUSA300_RS11160,89.3,21.7,67.7,3.058,1.6,8.4e-06,9.5e-03,1e-04,0,19,28,18,63,72,68
gene-SAUSA300_RS11430,gene-SAUSA300_RS11430,945,599.3,345.7,0.577,-0.8,9.1e-06,1.0e-02,1e-04,0,618,638,542,354,339,344
gene-SAUSA300_RS10505,gene-SAUSA300_RS10505,25.3,23,2.3,0.092,-3.4,9.4e-06,1.1e-02,1e-04,0,18,30,21,0,4,3
gene-SAUSA300_RS11050,gene-SAUSA300_RS11050,203.7,145.3,58.3,0.401,-1.3,9.5e-06,1.1e-02,1e-04,0,93,144,199,64,60,51
gene-SAUSA300_RS07485,gene-SAUSA300_RS07485,2184.7,789,1395.7,1.77,0.8,1.0e-05,1.1e-02,1e-04,0,1011,685,671,1449,1364,1374
gene-SAUSA300_RS12050,gene-SAUSA300_RS12050,964,610.7,353.3,0.579,-0.8,1.1e-05,1.2e-02,1e-04,0,569,609,654,383,347,330
gene-SAUSA300_RS08155,gene-SAUSA300_RS08155,94.3,23.3,71,3.06,1.6,1.3e-05,1.4e-02,1e-04,0,21,26,23,93,65,55
gene-SAUSA300_RS09790,gene-SAUSA300_RS09790,569,365,204,0.559,-0.8,1.3e-05,1.5e-02,1e-04,0,371,397,327,204,216,192
gene-SAUSA300_RS06705,gene-SAUSA300_RS06705,37,5.3,31.7,5.538,2.5,1.3e-05,1.5e-02,1e-04,0,7,7,2,31,31,33
gene-SAUSA300_RS07255,gene-SAUSA300_RS07255,18.7,17.3,1.3,0.072,-3.8,1.6e-05,1.8e-02,1e-04,0,17,22,13,2,0,2
gene-SAUSA300_RS15735,gene-SAUSA300_RS15735,637.7,418.7,219,0.523,-0.9,1.6e-05,1.8e-02,1e-04,0,485,447,324,273,188,196
gene-SAUSA300_RS08720,gene-SAUSA300_RS08720,133,97,36,0.375,-1.4,1.7e-05,1.9e-02,1e-04,0,75,76,140,34,35,39
gene-SAUSA300_RS11820,gene-SAUSA300_RS11820,495,175.3,319.7,1.822,0.9,1.7e-05,1.9e-02,1e-04,0,200,169,157,294,345,320
gene-SAUSA300_RS06200,gene-SAUSA300_RS06200,80,18.7,61.3,3.275,1.7,1.7e-05,1.9e-02,1e-04,0,24,14,18,51,52,81
gene-SAUSA300_RS00080,gene-SAUSA300_RS00080,196.7,61,135.7,2.218,1.1,1.8e-05,2.0e-02,1e-04,0,74,51,58,137,154,116
gene-SAUSA300_RS01645,gene-SAUSA300_RS01645,220.3,67,153.3,2.281,1.2,1.8e-05,2.0e-02,1e-04,0,97,58,46,153,148,159
gene-SAUSA300_RS00895,gene-SAUSA300_RS00895,481.7,314,167.7,0.535,-0.9,1.9e-05,2.1e-02,1e-04,0,371,294,277,160,145,198
gene-SAUSA300_RS06660,gene-SAUSA300_RS06660,41.3,35,6.3,0.182,-2.5,2.0e-05,2.2e-02,1e-04,0,42,23,40,2,12,5
gene-SAUSA300_RS02730,gene-SAUSA300_RS02730,522.3,184.3,338,1.835,0.9,2.1e-05,2.4e-02,1e-04,0,165,174,214,304,315,395
gene-SAUSA300_RS03700,gene-SAUSA300_RS03700,197,134,63,0.472,-1.1,2.1e-05,2.4e-02,1e-04,0,133,139,130,58,55,76
gene-SAUSA300_RS06210,gene-SAUSA300_RS06210,352,118.7,233.3,1.967,1,2.2e-05,2.4e-02,1e-04,0,153,100,103,206,254,240
gene-SAUSA300_RS02340,gene-SAUSA300_RS02340,143.7,101.3,42.3,0.419,-1.3,2.3e-05,2.5e-02,1e-04,0,90,111,103,29,49,49
gene-SAUSA300_RS06325,gene-SAUSA300_RS06325,359.3,124.3,235,1.887,0.9,2.3e-05,2.6e-02,1e-04,0,116,136,121,273,221,211
gene-SAUSA300_RS06595,gene-SAUSA300_RS06595,113.3,27.7,85.7,3.061,1.6,2.4e-05,2.6e-02,1e-04,0,29,44,10,100,77,80
gene-SAUSA300_RS10460,gene-SAUSA300_RS10460,37.3,6.3,31,4.812,2.3,2.5e-05,2.7e-02,1e-04,0,7,7,5,30,28,35
gene-SAUSA300_RS12105,gene-SAUSA300_RS12105,107,79.7,27.3,0.344,-1.5,2.5e-05,2.7e-02,1e-04,0,119,63,57,23,34,25
gene-SAUSA300_RS10900,gene-SAUSA300_RS10900,319.7,110.3,209.3,1.893,0.9,3.0e-05,3.3e-02,2e-04,0,109,119,103,238,206,184
gene-SAUSA300_RS05185,gene-SAUSA300_RS05185,80.7,60,20.7,0.344,-1.5,3.0e-05,3.3e-02,2e-04,0,41,69,70,21,23,18
gene-SAUSA300_RS00515,gene-SAUSA300_RS00515,23.3,20.7,2.7,0.116,-3.1,3.3e-05,3.6e-02,2e-04,0,19,12,31,2,4,2
gene-SAUSA300_RS11835,gene-SAUSA300_RS11835,80,19.7,60.3,3.08,1.6,3.4e-05,3.8e-02,2e-04,0,24,19,16,78,60,43
gene-SAUSA300_RS01760,gene-SAUSA300_RS01760,29,25,4,0.178,-2.5,3.4e-05,3.8e-02,2e-04,0,29,19,27,5,4,3
gene-SAUSA300_RS09275,gene-SAUSA300_RS09275,197,63,134,2.128,1.1,3.5e-05,3.8e-02,2e-04,0,76,55,58,144,112,146
gene-SAUSA300_RS04045,gene-SAUSA300_RS04045,1181.7,732.7,449,0.613,-0.7,3.5e-05,3.8e-02,2e-04,0,697,730,771,484,408,455
gene-SAUSA300_RS05825,gene-SAUSA300_RS05825,53.3,10.3,43,4.102,2,3.5e-05,3.8e-02,2e-04,0,17,9,5,58,35,36
gene-SAUSA300_RS01750,gene-SAUSA300_RS01750,268.7,180,88.7,0.491,-1,3.7e-05,4.1e-02,2e-04,0,143,174,223,79,110,77
gene-SAUSA300_RS11900,gene-SAUSA300_RS11900,44.7,8,36.7,4.563,2.2,3.9e-05,4.3e-02,2e-04,0,10,7,7,41,21,48
gene-SAUSA300_RS14135,gene-SAUSA300_RS14135,28,3.3,24.7,7.46,2.9,4.3e-05,4.7e-02,2e-04,0,5,5,0,19,25,30
gene-SAUSA300_RS02975,gene-SAUSA300_RS02975,53.7,11,42.7,3.953,2,4.3e-05,4.7e-02,2e-04,0,7,5,21,39,49,40
gene-SAUSA300_RS13660,gene-SAUSA300_RS13660,104.3,27.7,76.7,2.726,1.4,4.4e-05,4.8e-02,2e-04,0,19,28,36,64,101,65
gene-SAUSA300_RS14170,gene-SAUSA300_RS14170,65,48.3,16.7,0.343,-1.5,4.6e-05,5.0e-02,3e-04,0,42,55,48,15,19,16
gene-SAUSA300_RS12055,gene-SAUSA300_RS12055,200,134,66,0.494,-1,4.7e-05,5.1e-02,3e-04,0,126,134,142,80,59,59
gene-SAUSA300_RS02380,gene-SAUSA300_RS02380,617.7,230.3,387.3,1.68,0.7,4.7e-05,5.1e-02,3e-04,0,228,245,218,385,366,411
gene-SAUSA300_RS01980,gene-SAUSA300_RS01980,4639,2979.7,1659.3,0.557,-0.8,4.7e-05,5.1e-02,3e-04,0,1929,3306,3704,1905,1703,1370
gene-SAUSA300_RS06260,gene-SAUSA300_RS06260,317.3,112,205.3,1.836,0.9,4.8e-05,5.2e-02,3e-04,0,112,102,122,199,191,226
gene-SAUSA300_RS12025,gene-SAUSA300_RS12025,258.7,169.7,89,0.523,-0.9,4.9e-05,5.3e-02,3e-04,0,167,162,180,91,102,74
gene-SAUSA300_RS03235,gene-SAUSA300_RS03235,1828.3,1162.7,665.7,0.573,-0.8,5.0e-05,5.4e-02,3e-04,0,832,1352,1304,735,718,544
gene-SAUSA300_RS08365,gene-SAUSA300_RS08365,821.3,281.7,539.7,1.919,0.9,5.1e-05,5.5e-02,3e-04,0,392,241,212,517,428,674
gene-SAUSA300_RS14090,gene-SAUSA300_RS14090,62.3,47,15.3,0.33,-1.6,5.1e-05,5.5e-02,3e-04,0,53,37,51,19,12,15
gene-SAUSA300_RS02850,gene-SAUSA300_RS02850,3217,1959.7,1257.3,0.642,-0.6,5.1e-05,5.5e-02,3e-04,0,1797,2076,2006,1230,1388,1154
gene-SAUSA300_RS08165,gene-SAUSA300_RS08165,123,34.7,88.3,2.516,1.3,5.2e-05,5.6e-02,3e-04,0,19,50,35,83,84,98
gene-SAUSA300_RS12030,gene-SAUSA300_RS12030,491,316,175,0.555,-0.9,5.2e-05,5.6e-02,3e-04,0,395,290,263,194,178,153
gene-SAUSA300_RS08680,gene-SAUSA300_RS08680,191.3,63,128.3,2.036,1,5.4e-05,5.9e-02,3e-04,0,56,63,70,116,127,142
gene-SAUSA300_RS04635,gene-SAUSA300_RS04635,127.3,88,39.3,0.451,-1.2,5.4e-05,5.9e-02,3e-04,0,95,77,92,41,37,40
gene-SAUSA300_RS05400,gene-SAUSA300_RS05400,1089,408.3,680.7,1.667,0.7,5.7e-05,6.2e-02,3e-04,0,492,349,384,751,648,643
gene-SAUSA300_RS06820,gene-SAUSA300_RS06820,86.7,23,63.7,2.739,1.5,5.8e-05,6.2e-02,3e-04,0,29,16,24,72,69,50
gene-SAUSA300_RS04610,gene-SAUSA300_RS04610,52,10.3,41.7,4.134,2,5.9e-05,6.3e-02,3e-04,0,15,11,5,47,54,24
gene-SAUSA300_RS13385,gene-SAUSA300_RS13385,618,401.7,216.3,0.537,-0.9,7.4e-05,8.0e-02,4e-04,0,261,453,491,201,253,195
gene-SAUSA300_RS14030,gene-SAUSA300_RS14030,41.3,6.7,34.7,5.04,2.3,7.6e-05,8.1e-02,4e-04,0,6,14,0,27,41,36
gene-SAUSA300_RS13785,gene-SAUSA300_RS13785,46.3,36,10.3,0.289,-1.8,7.9e-05,8.5e-02,4e-04,0,32,34,42,9,8,14
gene-SAUSA300_RS02825,gene-SAUSA300_RS02825,692.7,429.7,263,0.613,-0.7,8.4e-05,8.9e-02,4e-04,0,404,456,429,292,250,247
gene-SAUSA300_RS12695,gene-SAUSA300_RS12695,37,29.7,7.3,0.255,-2,8.6e-05,9.1e-02,4e-04,0,32,30,27,5,7,10
gene-SAUSA300_RS12890,gene-SAUSA300_RS12890,259,89,170,1.907,0.9,8.8e-05,9.3e-02,4e-04,0,104,83,80,196,140,174
gene-SAUSA300_RS12575,gene-SAUSA300_RS12575,683.3,424,259.3,0.611,-0.7,9.3e-05,9.9e-02,5e-04,0,412,424,436,244,300,234
gene-SAUSA300_RS08890,gene-SAUSA300_RS08890,29,24.3,4.7,0.207,-2.3,1.0e-04,1.1e-01,5e-04,0,32,18,23,4,5,5
gene-SAUSA300_RS11605,gene-SAUSA300_RS11605,1779,1087.3,691.7,0.636,-0.7,1.0e-04,1.1e-01,5e-04,0,949,1040,1273,713,717,645
gene-SAUSA300_RS01350,gene-SAUSA300_RS01350,267.3,173,94.3,0.548,-0.9,1.1e-04,1.1e-01,5e-04,0,196,173,150,106,88,89
gene-SAUSA300_RS04445,gene-SAUSA300_RS04445,139.3,43.7,95.7,2.175,1.1,1.1e-04,1.2e-01,5e-04,0,30,51,50,96,87,104
gene-SAUSA300_RS05795,gene-SAUSA300_RS05795,277.3,188.3,89,0.474,-1.1,1.1e-04,1.2e-01,6e-04,0,176,193,196,134,48,85
gene-SAUSA300_RS11215,gene-SAUSA300_RS11215,212.7,72.3,140.3,1.942,1,1.2e-04,1.3e-01,6e-04,0,84,57,76,150,150,121
gene-SAUSA300_RS09475,gene-SAUSA300_RS09475,34.7,28,6.7,0.249,-2,1.2e-04,1.3e-01,6e-04,0,32,23,29,10,5,5
gene-SAUSA300_RS12515,gene-SAUSA300_RS12515,160.7,52,108.7,2.087,1.1,1.3e-04,1.3e-01,6e-04,0,56,44,56,94,135,97
gene-SAUSA300_RS06390,gene-SAUSA300_RS06390,69,50.7,18.3,0.368,-1.4,1.3e-04,1.4e-01,6e-04,0,58,35,59,15,20,20
gene-SAUSA300_RS12165,gene-SAUSA300_RS12165,165.3,109.7,55.7,0.507,-1,1.4e-04,1.5e-01,7e-04,0,112,124,93,56,52,59
gene-SAUSA300_RS02075,gene-SAUSA300_RS02075,160.7,107.7,53,0.489,-1,1.7e-04,1.8e-01,8e-04,0,82,131,110,50,64,45
gene-SAUSA300_RS11500,gene-SAUSA300_RS11500,243,156.3,86.7,0.555,-0.8,1.8e-04,1.9e-01,8e-04,0,175,162,132,82,90,88
gene-SAUSA300_RS06290,gene-SAUSA300_RS06290,302,111,191,1.722,0.8,1.8e-04,1.9e-01,8e-04,0,108,112,113,184,181,208
gene-SAUSA300_RS04015,gene-SAUSA300_RS04015,16.7,1.3,15.3,9.056,3.2,1.8e-04,1.9e-01,8e-04,0,0,2,2,13,15,18
gene-SAUSA300_RS11040,gene-SAUSA300_RS11040,130.3,91.3,39,0.426,-1.2,1.8e-04,1.9e-01,8e-04,0,52,107,115,38,49,30
gene-SAUSA300_RS11315,gene-SAUSA300_RS11315,96.3,68.7,27.7,0.411,-1.3,1.9e-04,2.0e-01,9e-04,0,84,60,62,28,17,38
gene-SAUSA300_RS15620,gene-SAUSA300_RS15620,62.7,46,16.7,0.361,-1.5,2.0e-04,2.1e-01,9e-04,0,39,63,36,21,14,15
gene-SAUSA300_RS14085,gene-SAUSA300_RS14085,70,50.3,19.7,0.395,-1.3,2.0e-04,2.1e-01,9e-04,0,46,49,56,15,26,18
gene-SAUSA300_RS03595,gene-SAUSA300_RS03595,156.7,51.3,105.3,2.061,1,2.0e-04,2.1e-01,9e-04,0,61,46,47,119,79,118
gene-SAUSA300_RS12770,gene-SAUSA300_RS12770,24.7,2.7,22,7.605,2.9,2.1e-04,2.2e-01,0.001,0,0,8,0,25,21,20
gene-SAUSA300_RS04475,gene-SAUSA300_RS04475,160,54,106,1.972,1,2.2e-04,2.3e-01,0.001,0,52,49,61,96,97,125
gene-SAUSA300_RS06980,gene-SAUSA300_RS06980,146,44.7,101.3,2.266,1.2,2.3e-04,2.4e-01,0.001,0,22,42,70,94,111,99
gene-SAUSA300_RS08790,gene-SAUSA300_RS08790,190.7,66,124.7,1.879,0.9,2.5e-04,2.6e-01,0.0011,0,65,56,77,134,129,111
gene-SAUSA300_RS11440,gene-SAUSA300_RS11440,165.3,109.3,56,0.512,-1,2.5e-04,2.7e-01,0.0012,0,121,88,119,64,45,59
gene-SAUSA300_RS11225,gene-SAUSA300_RS11225,20.7,2.7,18,6.227,2.6,2.5e-04,2.7e-01,0.0012,0,2,5,1,24,15,15
gene-SAUSA300_RS04640,gene-SAUSA300_RS04640,655.7,255,400.7,1.573,0.7,2.7e-04,2.8e-01,0.0012,0,279,220,266,387,393,422
gene-SAUSA300_RS12150,gene-SAUSA300_RS12150,189,124,65,0.525,-0.9,2.9e-04,3.0e-01,0.0013,0,124,143,105,80,65,50
gene-SAUSA300_RS01135,gene-SAUSA300_RS01135,73.7,20.3,53.3,2.682,1.4,3.0e-04,3.1e-01,0.0014,0,33,12,16,51,44,65
gene-SAUSA300_RS08045,gene-SAUSA300_RS08045,103.7,32,71.7,2.215,1.1,3.1e-04,3.2e-01,0.0014,0,25,35,36,80,80,55
gene-SAUSA300_RS09395,gene-SAUSA300_RS09395,96.7,28.7,68,2.357,1.2,3.2e-04,3.4e-01,0.0015,0,22,28,36,91,59,54
gene-SAUSA300_RS09470,gene-SAUSA300_RS09470,764.3,460.7,303.7,0.66,-0.6,3.5e-04,3.6e-01,0.0016,0,456,474,452,295,315,301
gene-SAUSA300_RS06485,gene-SAUSA300_RS06485,379.3,143.7,235.7,1.641,0.7,3.8e-04,3.9e-01,0.0017,1,124,154,153,251,205,251
gene-SAUSA300_RS01490,gene-SAUSA300_RS01490,542,369.7,172.3,0.465,-1.1,4.0e-04,4.1e-01,0.0018,1,150,584,375,211,172,134
gene-SAUSA300_RS08960,gene-SAUSA300_RS08960,209,72.7,136.3,1.88,0.9,4.0e-04,4.2e-01,0.0018,1,78,82,58,113,120,176
gene-SAUSA300_RS08300,gene-SAUSA300_RS08300,198,70.3,127.7,1.817,0.9,4.2e-04,4.4e-01,0.0019,1,68,74,69,124,152,107
gene-SAUSA300_RS06090,gene-SAUSA300_RS06090,282.3,178.3,104,0.583,-0.8,4.3e-04,4.4e-01,0.0019,1,142,178,215,112,95,105
gene-SAUSA300_RS09830,gene-SAUSA300_RS09830,24,3.7,20.3,4.906,2.3,4.3e-04,4.5e-01,0.0019,1,2,2,7,19,26,16
gene-SAUSA300_RS03380,gene-SAUSA300_RS03380,141.7,48.7,93,1.914,0.9,4.4e-04,4.5e-01,0.0019,1,46,49,51,98,81,100
gene-SAUSA300_RS02065,gene-SAUSA300_RS02065,88,60.7,27.3,0.443,-1.2,4.4e-04,4.5e-01,0.0019,1,47,78,57,27,33,22
gene-SAUSA300_RS13870,gene-SAUSA300_RS13870,93.7,29.7,64,2.159,1.1,4.5e-04,4.6e-01,0.002,1,32,33,24,56,68,68
gene-SAUSA300_RS00920,gene-SAUSA300_RS00920,54,40.3,13.7,0.343,-1.5,4.6e-04,4.8e-01,0.002,1,36,46,39,4,19,18
gene-SAUSA300_RS03625,gene-SAUSA300_RS03625,190.7,67.7,123,1.812,0.9,4.7e-04,4.8e-01,0.002,1,58,83,62,130,124,115
gene-SAUSA300_RS06135,gene-SAUSA300_RS06135,183.7,127.7,56,0.441,-1.2,4.8e-04,5.0e-01,0.0021,1,51,143,189,53,65,50
gene-SAUSA300_RS03905,gene-SAUSA300_RS03905,44,10.3,33.7,3.233,1.7,4.9e-04,5.0e-01,0.0021,1,15,14,2,38,34,29
gene-SAUSA300_RS06630,gene-SAUSA300_RS06630,100.7,31,69.7,2.229,1.2,5.0e-04,5.1e-01,0.0022,1,24,42,27,72,85,52
gene-SAUSA300_RS07165,gene-SAUSA300_RS07165,399.3,245.3,154,0.63,-0.7,5.1e-04,5.2e-01,0.0022,1,239,220,277,162,148,152
gene-SAUSA300_RS04795,gene-SAUSA300_RS04795,207,75,132,1.754,0.8,5.2e-04,5.3e-01,0.0022,1,84,70,71,146,125,125
gene-SAUSA300_RS00560,gene-SAUSA300_RS00560,66.3,47.7,18.7,0.393,-1.3,5.3e-04,5.4e-01,0.0022,1,44,37,62,10,23,23
gene-SAUSA300_RS08170,gene-SAUSA300_RS08170,47.3,11.3,36,3.206,1.7,5.3e-04,5.4e-01,0.0022,1,15,11,8,19,46,43
gene-SAUSA300_RS05965,gene-SAUSA300_RS05965,92.3,29.7,62.7,2.119,1.1,5.3e-04,5.4e-01,0.0022,1,29,26,34,60,67,61
gene-SAUSA300_RS05800,gene-SAUSA300_RS05800,41.3,10.3,31,2.987,1.6,5.4e-04,5.5e-01,0.0023,1,12,9,10,34,34,25
gene-SAUSA300_RS03630,gene-SAUSA300_RS03630,357.7,137.7,220,1.6,0.7,5.5e-04,5.6e-01,0.0023,1,154,129,130,225,223,212
gene-SAUSA300_RS02845,gene-SAUSA300_RS02845,5422.7,3171,2251.7,0.71,-0.5,5.7e-04,5.8e-01,0.0024,1,3151,3182,3180,2463,2230,2062
gene-SAUSA300_RS00735,gene-SAUSA300_RS00735,186.7,66,120.7,1.833,0.9,5.7e-04,5.8e-01,0.0024,1,61,64,73,150,101,111
gene-SAUSA300_RS13260,gene-SAUSA300_RS13260,33.7,6.7,27,3.958,2,5.7e-04,5.8e-01,0.0024,1,5,13,2,39,19,23
gene-SAUSA300_RS01055,gene-SAUSA300_RS01055,33.3,25.7,7.7,0.295,-1.8,5.8e-04,5.9e-01,0.0024,1,23,19,35,7,9,7
gene-SAUSA300_RS11425,gene-SAUSA300_RS11425,159.7,105,54.7,0.521,-0.9,5.8e-04,5.9e-01,0.0024,1,99,82,134,68,49,47
gene-SAUSA300_RS12470,gene-SAUSA300_RS12470,180,117,63,0.539,-0.9,5.9e-04,6.0e-01,0.0024,1,130,136,85,62,54,73
gene-SAUSA300_RS11335,gene-SAUSA300_RS11335,712,427.3,284.7,0.666,-0.6,6.0e-04,6.1e-01,0.0025,1,390,457,435,266,296,292
gene-SAUSA300_RS08620,gene-SAUSA300_RS08620,379.3,140.7,238.7,1.694,0.8,6.2e-04,6.2e-01,0.0025,1,143,181,98,271,208,237
gene-SAUSA300_RS01690,gene-SAUSA300_RS01690,53.3,38.3,15,0.391,-1.4,6.2e-04,6.2e-01,0.0025,1,48,33,34,14,18,13
gene-SAUSA300_RS12345,gene-SAUSA300_RS12345,194.7,124,70.7,0.568,-0.8,6.3e-04,6.4e-01,0.0026,1,130,138,104,64,69,79
gene-SAUSA300_RS04010,gene-SAUSA300_RS04010,103.7,31.7,72,2.271,1.2,6.7e-04,6.8e-01,0.0027,1,34,21,40,79,92,45
gene-SAUSA300_RS04050,gene-SAUSA300_RS04050,1270,757.7,512.3,0.677,-0.6,6.8e-04,6.8e-01,0.0027,1,852,672,749,546,451,540
gene-SAUSA300_RS14100,gene-SAUSA300_RS14100,720.3,286,434.3,1.517,0.6,6.9e-04,6.9e-01,0.0028,1,242,325,291,462,443,398
gene-SAUSA300_RS13680,gene-SAUSA300_RS13680,77.7,23.7,54,2.252,1.2,7.0e-04,7.0e-01,0.0028,1,29,23,19,64,43,55
gene-SAUSA300_RS09185,gene-SAUSA300_RS09185,81.3,55.7,25.7,0.463,-1.1,7.2e-04,7.2e-01,0.0029,1,48,63,56,33,21,23
gene-SAUSA300_RS04535,gene-SAUSA300_RS04535,23.7,4,19.7,4.836,2.3,7.5e-04,7.5e-01,0.003,1,0,7,5,17,23,19
gene-SAUSA300_RS05590,gene-SAUSA300_RS05590,182.3,116.3,66,0.568,-0.8,7.7e-04,7.7e-01,0.0031,1,114,126,109,71,53,74
gene-SAUSA300_RS11830,gene-SAUSA300_RS11830,440.7,169.7,271,1.596,0.7,7.7e-04,7.7e-01,0.0031,1,202,133,174,306,248,259
gene-SAUSA300_RS07315,gene-SAUSA300_RS07315,793.3,474.3,319,0.672,-0.6,7.8e-04,7.8e-01,0.0031,1,445,530,448,350,306,301
gene-SAUSA300_RS00340,gene-SAUSA300_RS00340,423.3,261.7,161.7,0.618,-0.7,7.8e-04,7.8e-01,0.0031,1,240,231,314,146,201,138
gene-SAUSA300_RS00990,gene-SAUSA300_RS00990,78.7,53.7,25,0.464,-1.1,7.8e-04,7.8e-01,0.0031,1,59,44,58,21,29,25
gene-SAUSA300_RS02790,gene-SAUSA300_RS02790,87,27.3,59.7,2.161,1.1,8.0e-04,7.9e-01,0.0031,1,34,23,25,57,73,49
gene-SAUSA300_RS11265,gene-SAUSA300_RS11265,166,106.3,59.7,0.56,-0.8,8.1e-04,8.0e-01,0.0032,1,92,112,115,50,65,64
gene-SAUSA300_RS01650,gene-SAUSA300_RS01650,220,78,142,1.821,0.9,8.4e-04,8.3e-01,0.0033,1,96,51,87,110,156,160
gene-SAUSA300_RS05840,gene-SAUSA300_RS05840,44,11.7,32.3,2.755,1.5,9.0e-04,9.0e-01,0.0035,1,11,14,10,38,33,26
gene-SAUSA300_RS14400,gene-SAUSA300_RS14400,148,100,48,0.482,-1.1,9.1e-04,9.0e-01,0.0036,1,73,82,145,31,46,67
gene-SAUSA300_RS04550,gene-SAUSA300_RS04550,37.3,8.3,29,3.414,1.8,9.2e-04,9.1e-01,0.0036,1,5,15,5,37,18,32
gene-SAUSA300_RS14330,gene-SAUSA300_RS14330,386.3,239.7,146.7,0.612,-0.7,9.2e-04,9.1e-01,0.0036,1,200,230,289,124,186,130
gene-SAUSA300_RS04720,gene-SAUSA300_RS04720,19.3,3,16.3,4.875,2.3,9.2e-04,9.1e-01,0.0036,1,2,5,2,20,16,13
